id,product_id,feature_key,feature_label,feature_value,source_text,extraction_method,updated_at
2894,633,transaction_structure,İşlem / Finansman Yapısı,Taksitli finansman,"Taksitli Ticari Finansman; işletmenizin ihtiyacı olan her türlü hammadde, yarı mamul ve mamulün yanı sıra gayrimenkul, makine, teçhizat ve hizmet bedeli için kullanabileceğiniz finansman desteğidir.",product_identity,2026-08-13T11:10:38+00:00
2895,633,target_segment,Hedef Kitle,Ticari · İşletmeler,"Taksitli Ticari Finansman; işletmenizin ihtiyacı olan her türlü hammadde, yarı mamul ve mamulün yanı sıra gayrimenkul, makine, teçhizat ve hizmet bedeli için kullanabileceğiniz finansman desteğidir.",source_and_structured_scope,2026-08-13T11:10:38+00:00
2896,633,currency,Para Birimi,TL / Yabancı Para,"Taksitli Ticari Finansman ile TL, USD ve EUR cinsinden finansman kullanabilirsiniz.",rule_based_source,2026-08-13T11:10:38+00:00
2897,633,foreign_trade,Dış Ticaret,Evet,Taksitli Ticari Finansman; ihracat veya ihracat sayılan satış yapan ya da döviz kazandırıcı faaliyetlerde bulunan firmalar için Döviz Finansmanı kapsamında finansman desteği sağlar.,rule_based_source,2026-08-13T11:10:38+00:00
2898,633,application_channel,Başvuru / Kanal,Şube,Taksitli Ticari Finansman başvurularınızı şubelerimizden yapabilirsiniz.,rule_based_source,2026-08-13T11:10:38+00:00
2899,633,repayment_structure,Ödeme / Kullanım Yapısı,Taksitli,"Taksitli Ticari Finansman ile TL, USD ve EUR cinsinden finansman kullanabilirsiniz.",rule_based_source,2026-08-13T11:10:38+00:00
2900,634,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:10:38+00:00
2901,635,usage_purpose,Kullanım Amacı,Elektronik teminat işlemleri,"Elektronik Teminat Mektubu Elektronik Teminat Mektubu, teminat mektubu ile ilgili tüm süreçlerin dijital ortam üzerinden yürütülmesini sağlayan bir hizmettir.",rule_based_source,2026-08-13T11:10:38+00:00
2902,635,transaction_structure,İşlem / Finansman Yapısı,Elektronik teminat mektubu,"Elektronik Teminat Mektubu Elektronik Teminat Mektubu, teminat mektubu ile ilgili tüm süreçlerin dijital ortam üzerinden yürütülmesini sağlayan bir hizmettir.",product_identity,2026-08-13T11:10:38+00:00
2903,635,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:10:38+00:00
2904,635,digital_process,Dijital İşlem,Evet,"Elektronik Teminat Mektubu Elektronik Teminat Mektubu, teminat mektubu ile ilgili tüm süreçlerin dijital ortam üzerinden yürütülmesini sağlayan bir hizmettir.",rule_based_source,2026-08-13T11:10:38+00:00
2905,635,foreign_trade,Dış Ticaret,Evet,"Türkiye Finans aracılığı ile Gümrük Müdürlüklerine, Türk Eximbank'a, ETMP ve KKB Findeks üyesi olup anlaşması bulunan tüm özel sektör ve kamu muhataplarına elektronik teminat mektubu düzenleyebilirsiniz.",rule_based_source,2026-08-13T11:10:38+00:00
2906,636,usage_purpose,Kullanım Amacı,Dış ticaret işlemleri,Kabul-Aval Kredilerinde ödemeler poliçe vadesinde gerçekleştirilir.,rule_based_source,2026-08-13T11:10:38+00:00
2907,636,transaction_structure,İşlem / Finansman Yapısı,Kabul / Aval,Kabul-Aval Kredilerinde ödemeler poliçe vadesinde gerçekleştirilir.,product_identity,2026-08-13T11:10:38+00:00
2908,636,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:10:38+00:00
2909,636,application_channel,Başvuru / Kanal,Şube,Kabul-Aval Kredileri ile ilgili bütün işlemlerinizi Türkiye Finans şubelerinden gerçekleştirebilirsiniz.,rule_based_source,2026-08-13T11:10:38+00:00
2910,636,repayment_structure,Ödeme / Kullanım Yapısı,Vadeli,Kabul-Aval Kredilerinde ödemeler poliçe vadesinde gerçekleştirilir.,rule_based_source,2026-08-13T11:10:38+00:00
2911,637,usage_purpose,Kullanım Amacı,Kredibilite / referans sunumu,Referans Mektubu Nedir?,rule_based_source,2026-08-13T11:10:38+00:00
2912,637,transaction_structure,İşlem / Finansman Yapısı,Referans mektubu,Referans Mektubu Nedir?,product_identity,2026-08-13T11:10:38+00:00
2913,637,target_segment,Hedef Kitle,Ticari · İşletmeler,"Referans mektubu; genellikle kamu kurumlarının ihale sürecine girmiş olan işletmelerden talep ettiği, işletmenin banka nezdindeki nakdi-gayri nakdi finansman ve mevduat durumu üzerinde kısıtlama bulunup bulunmadığını gösteren belgedir.",source_and_structured_scope,2026-08-13T11:10:38+00:00
2914,637,currency,Para Birimi,TL / Yabancı Para,Referans mektupları TL veya döviz cinsinden düzenlenebilir.,rule_based_source,2026-08-13T11:10:38+00:00
2915,638,usage_purpose,Kullanım Amacı,Ticari yükümlülüklerin güvence altına alınması,"Teminat Mektubu bir işin yapılmasının, bir borcun ödenmesinin veya bir malın tesliminin belirlenen sürede ve şartlar uyarınca gerçekleştirileceğini garanti altına almak üzere ilgili firma adına Türkiye Finans tarafından alacaklıya verilen bir taahhüttür.",rule_based_source,2026-08-13T11:10:38+00:00
2916,638,transaction_structure,İşlem / Finansman Yapısı,Teminat mektubu,"Teminat Mektubu bir işin yapılmasının, bir borcun ödenmesinin veya bir malın tesliminin belirlenen sürede ve şartlar uyarınca gerçekleştirileceğini garanti altına almak üzere ilgili firma adına Türkiye Finans tarafından alacaklıya verilen bir taahhüttür.",product_identity,2026-08-13T11:10:38+00:00
2917,638,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:10:38+00:00
2918,638,currency,Para Birimi,TL / Yabancı Para,"Teminat Mektubunun Özellikleri Teminat Mektubu TL veya yabancı para üzerinden, süreli ya da süresiz olarak düzenlenebilir.",rule_based_source,2026-08-13T11:10:38+00:00
2919,638,foreign_trade,Dış Ticaret,Evet,"Mal alımı, bayilik teminatı, taahhüt işleri, gümrük, mahkeme, vergi dairesi işlemleri gibi konularla ilgili teminat mektubu düzenlenebilir.",rule_based_source,2026-08-13T11:10:38+00:00
2920,638,application_channel,Başvuru / Kanal,İnternet Şubesi · Şube,Teminat Mektubu Başvurusu Teminat Mektubu başvurularınızı Türkiye Finans şubelerinden yapabilir ya da Türkiye Finans İnternet Şubesi üzerinden Dijital Teminat Mektubu başvurusunda bulunabilirsiniz.,rule_based_source,2026-08-13T11:10:38+00:00
3828,639,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3829,639,usage_purpose,Kullanım Amacı,Alışveriş anında iş yerinde bireysel finansman,"dir? Bayide Finansman; Albaraka Türk şubelerine gitmeden elde edebileceğiniz ve alışveriş anında iş yerlerinde kullanabileceğiniz bireysel finansman ürünüdür. Eğitim kurumu, mobilya, elektronik, beyaz eşya, cep telefonu, bilgisayar, ev tekstil ürünleri ve diğer sektörlerden yapacağınız alışverişleri Bayide Finansman sayesinde",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3830,639,application_channel,Başvuru / Kanal,Bayi / İş Yeri Platformu,olduğumuz iş yerlerini tercih etmeniz yeterli. Finansman talep etmeniz hâlinde iş yerindeki yetkili aracılığıyla “Bayide Finansman Platformu” üzerinden başvurunuz yapılır. Anlık değerlendirme süreci ile hızlı bir şekilde başvurunuza cevap gelir. Başvurunuz onaylandıktan sonra ödemeniz finansman ile sağlanır. Böylece ek,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3831,640,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3832,640,usage_purpose,Kullanım Amacı,Deniz aracı alımının finansmanı,"ski, yelkenli vb. istekleriniz ve ihtiyaçlarınız için Albaraka desteği sizinle! Talep ettiğiniz her türlü deniz aracına dair kredi talebinde bulunabilirsiniz. Özellikler Ödemelerinizi 36 kadar vadelendirebilir, kredi geri ödemelerinizi aylık eşit taksitler hâlinde yapabilirsiniz. Başvuru Şartları 18 yaşını tamamladıysanız, Deniz Araçla",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3833,640,application_channel,Başvuru / Kanal,Şube,"çin de aynı belgeleri ibraz etmeniz gerekir. İstenilen belgelerle birlikte size en yakın Albaraka Türk şubesine uğrayarak, başvuru formunu doldurabilir ve başvuru sürecini başlatabilirsiniz.” Detaylı bilgi ve bankacılık işlemleri için 0850 222 5 666 Alo Albaraka'yı arayabilirsiniz.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3834,641,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3835,641,usage_purpose,Kullanım Amacı,Araç alımının dijital finansmanı,nsman işlemlerinizi hızlı ve kolay bir şekilde tamamlamanıza olanak tanıyan bir araç finansmanı çözümüdür. İkinci el araçlar için Dijital Araç Finansmanı başvurusu yapabilirsiniz. Satın almayı planladığınız aracın kullanım durumuna bağlı olarak 36 aya kadar vade seçeneklerinden faydal,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3836,641,application_channel,Başvuru / Kanal,Albaraka Mobil,"fonunuza hemen indirin! Dijital Araç Finansmanı Nedir? Dijital Araç Finansmanı, Albaraka Mobil uygulaması üzerinden başvurabileceğiniz, finansman işlemlerinizi hızlı ve kolay bir şekilde tamamlamanıza olanak tanıyan bir araç finansmanı çözümüdür. İkinci el araçlar için Dijital Araç Finansmanı başvurus",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3837,641,digital_process,Dijital İşlem,Evet,"fonunuza hemen indirin! Dijital Araç Finansmanı Nedir? Dijital Araç Finansmanı, Albaraka Mobil uygulaması üzerinden başvurabileceğiniz, finansman işlemlerinizi hızlı ve kolay bir şekilde tamamlamanıza olanak tanıyan bir araç finansmanı çözümüdür. İkinci el araçlar için Dijital Araç Finansmanı başvurusu yapabilirsiniz. Satın almayı planla",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3838,642,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3839,642,usage_purpose,Kullanım Amacı,Sıfır veya ikinci el araç alımının finansmanı,"n, hayalinizdeki araca hemen kavuşun! Taşıt Finansmanı Nedir? Taşıt finansmanı, araç alımlarında kullanabileceğiniz, belirli bir vade ve kâr oranıyla sunulan finansman türüdür. Albaraka taşıt finansmanı ile sıfır veya 2. el araçlarınızı kolayca alabilirsiniz. Ayrıca Taşıt Finansmanı Hesaplama Aracı üzerinden, kullanacağınız finansman tutarının a",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3840,642,application_channel,Başvuru / Kanal,Web Sitesi · Albaraka Mobil · SMS · Şube,",6 TL Toplam 236.841,93 TL 150.000,00 TL 66.801,47 TL - 10020,23 TL 10020,23 TL Başvuru Kanalları Web Sitesi Albaraka Mobil SMS Şube Finansman talepleriniz için müşterimiz olmanız gerekmeden; web sitemiz üzerinden hemen başvurup jet hızında sonuç alabilirsiniz. Finansman talepleriniz için müşterimiz olmanız ger",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3841,643,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3842,643,usage_purpose,Kullanım Amacı,Araç/tekne gibi taşıtların kiralama hizmeti finansmanı,"iz Taşıtları Finansmanı Taşıt Kiralama Finansmanı Hemen Başvur Araç, tekne gibi taşıtları kiralamak için finansmana ihtiyaç duyarsanız Albaraka olarak yanınızdayız. Ödemelerinizi 36 kadar vadelendirebilir, geri ödemelerinizi aylık eşit taksitler hâlinde yapabilirsiniz. Başvuru Şartları Ürünümüz",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3843,643,application_channel,Başvuru / Kanal,Şube,"ylanmış belgeyi ibraz etmeniz gerekmektedir. İstenilen belgelerle birlikte size en yakın Albaraka Türk şubesine uğrayarak, başvuru formunu doldurabilir ve başvuru sürecini başlatabilirsiniz. Bilgi ve belgelerinizde eksik yoksa başvurunuz ortalama 24 saat içinde sonuçlandırılır. Detaylı bilgi ve bankacılık işlemleri için 0850 222 5 666 veya",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3844,644,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3845,644,usage_purpose,Kullanım Amacı,Sıfır kilometre Togg araç alımının finansmanı,"manı Nedir? Togg finansmanı, Türkiye’de üretilen %100 elektrikli yerli otomobil Togg için özel olarak sunulan taşıt finansmanı ürünüdür. Albaraka Türk, bu finansmanla bireysel Togg sahibi olmak isteyenlere özel oranlı ödeme planları sunar. Albaraka Türk’te Togg Finansman Başvurusu Nasıl Yapılır? Albaraka",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3846,644,application_channel,Başvuru / Kanal,Şube,lbaraka Türk’te Togg Finansman Başvurusu Nasıl Yapılır? Albaraka Togg finansman başvuruları yalnızca şubelerimizden yapılmaktadır. Sizleri en yakın Albaraka Türk şubesini öğrenmek için “ Albaraka Şubeleri ” sayfasını ziyaret edebilirsiniz. Togg Araç Finansmanı Özellikleri Sadece sıfır kilometre,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3847,645,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3848,645,usage_purpose,Kullanım Amacı,2B arazi ediniminin finansmanı,"i Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B araziler için finansman desteği alabilir, geri ödemelerinizi 60 aya kadar taksitlendirebilirsiniz. Özellikler Hak sahipliği belgenizin olması durumunda 2B arazileri (orman vasfını yitirmiş arazi) için finansal d",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3849,645,application_channel,Başvuru / Kanal,Web Sitesi · Albaraka Mobil · SMS · Şube,k işlemleri için 0850 222 5 666 veya 444 5 666 Alo Albaraka'yı arayabilirsiniz. Başvuru Kanalları Web Sitesi Albaraka Mobil SMS Şube Finansman talepleriniz için müşterimiz olmanız gerekmeden; web sitemiz üzerinden hemen başvurup jet hızında sonuç alabilirsiniz. Finansman talepleriniz için müşterimiz olmanız ger,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3850,646,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3851,646,usage_purpose,Kullanım Amacı,Arsa yatırımının finansmanı,manı Albaraka Türk Arsa Finansmanı: %100 Finansman ile 60 Aya Varan Vade İmkanı Arsa finansmanı ile yatırım yapmayı düşünüyorsanız 60 aya kadar varan vade ve ekspertiz değerinin %100’üne kadar finansman desteğimizle yanınızdayız. Size özel avantajlı kar oranlarımız ile arsa alımlarınızı daha kolay ve hızlı şekilde yapabilirsiniz. Arsa alım finansmanı kullanmak için gerekli şartla,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3852,646,application_channel,Başvuru / Kanal,Web Sitesi · Albaraka Mobil · SMS · Şube,gi ve bankacılık işlemleri için 0850 222 5 666 Alo Albaraka'yı arayabilirsiniz. Başvuru Kanalları Web Sitesi Albaraka Mobil SMS Şube Finansman talepleriniz için müşterimiz olmanız gerekmeden; web sitemiz üzerinden hemen başvurup jet hızında sonuç alabilirsiniz. Finansman talepleriniz için müşterimiz olmanız ger,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3853,647,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3854,647,foreign_trade,Dış Ticaret,Evet,"Albaraka Mobil Mobil Bankacılık Aç Akreditifler Anasayfa KOBİ Finansmanlar Kobi Gayri Nakdi Finansman Akreditifler Teminat Mektupları Jet Teminat Mektubu Akreditifler Kabul-Aval Finansmanları Referans Mektupları Akreditif, mal teslimini ya da hizmetin yerine getirilmesini güvence altına alan evrakların belirlenmiş bir sürede ibraz edilmesiyle ücret, mal ya da hizmetin ihracatçıya verileceğini taahhüt eden şartlı bir banka kredisidir.",rule_based_source,2026-08-13T11:49:11+00:00
3855,647,usage_purpose,Kullanım Amacı,Uluslararası ticarette şartlı ödeme/güvence işlemi,"ihracatçıya verileceğini taahhüt eden şartlı bir banka kredisidir. Akreditifle uluslararası ticaret işlemlerinizi güvenle gerçekleştirebilirsiniz. Özellikler Uluslararası ticarette garantili bir ödeme aracı olarak kabul edilen ve çok sık tercih edilen akreditif, ithalatçıyı da ihracatçıyı da koruyan bir işlemdir. Mal teslim",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3856,647,application_channel,Başvuru / Kanal,Şube,a akreditif şartlarına uygun vesaiki bankasına ibraz ederek ödemesini alabilir. Akreditif finansmanları kullanmak için sizi en yakın Albaraka Türk Şubesi’ne bekliyoruz,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3857,648,transaction_structure,İşlem / Finansman Yapısı,Teminat mektubu,Ürün Detayları Jet Teminat Mektubu’nu Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektupları için TL cinsinden başvurular gerçekleştirilebilmektedir.,product_identity,2026-08-13T11:49:11+00:00
3858,648,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3859,648,currency,Para Birimi,TL,Ürün Detayları Jet Teminat Mektubu’nu Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektupları için TL cinsinden başvurular gerçekleştirilebilmektedir.,rule_based_source,2026-08-13T11:49:11+00:00
3860,648,usage_purpose,Kullanım Amacı,Kamu ihale ve TOKİ teminat mektubu işlemleri,"? Şubelerimize gitmenize gerek kalmadan Kurumsal İnternet Bankacılığı üzerinden Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektuplarını , online olarak düzenleyip, muhataplarınıza göndermenize olanak sağlayan ürünümüzdür. Ürün Detayları Jet Teminat Mektubu’nu Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektupları için TL",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3861,648,application_channel,Başvuru / Kanal,Kurumsal İnternet Bankacılığı,"ans Mektupları Jet Teminat Mektubu Nedir? Şubelerimize gitmenize gerek kalmadan Kurumsal İnternet Bankacılığı üzerinden Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektuplarını , online olarak düzenleyip, muhataplarınıza göndermenize olanak sağlayan ürünümüzdür. Ürün Detayları Jet Teminat Mektubu’nu Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektupları için TL cinsinden başvurular gerçekleştirilebilmektedir. Jet Teminat Mektubu hizmeti",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3862,648,digital_process,Dijital İşlem,Evet,"nkacılığı üzerinden Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektuplarını , online olarak düzenleyip, muhataplarınıza göndermenize olanak sağlayan ürünümüzdür. Ürün Detayları Jet Teminat Mektubu’nu Kamu İhale Geçici/Kesin ve TOKİ Geçici/Kesin mektupları için TL cinsinden başvurul",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3863,648,transaction_limit,İşlem / Limit,15.000.000 TL mektup üst limiti,Limiti olmayan müşterilerimize şubesinden limit tahsis edilmesi gerekmektedir. Mektup tutarı üst limiti 15.000.000 TL’dir. Teminat Mektupları ‘Başvuru İzleme’ sekmesinden görülebilmektedir. Jet Teminat Mektubu Avantajları Mektup süreçlerinin takibini Kurumsal İnternet Bankacılığı üzerinden yapabi,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3864,649,transaction_structure,İşlem / Finansman Yapısı,Kabul / Aval,"Albaraka Mobil Mobil Bankacılık Aç Kabul-Aval Finansmanları Anasayfa KOBİ Finansmanlar Kobi Gayri Nakdi Finansman Kabul-Aval Finansmanları Teminat Mektupları Jet Teminat Mektubu Akreditifler Kabul-Aval Finansmanları Referans Mektupları İşbirliği yaptığınız ihracatçı firma tarafından düzenlenen poliçeyi Albaraka Türk’ten alacağınız kabul kredisiyle güvence altına alabilir, uygun koşullarda ürün ithal edebilirsiniz.",product_identity,2026-08-13T11:49:11+00:00
3865,649,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3866,649,foreign_trade,Dış Ticaret,Evet,"Albaraka Mobil Mobil Bankacılık Aç Kabul-Aval Finansmanları Anasayfa KOBİ Finansmanlar Kobi Gayri Nakdi Finansman Kabul-Aval Finansmanları Teminat Mektupları Jet Teminat Mektubu Akreditifler Kabul-Aval Finansmanları Referans Mektupları İşbirliği yaptığınız ihracatçı firma tarafından düzenlenen poliçeyi Albaraka Türk’ten alacağınız kabul kredisiyle güvence altına alabilir, uygun koşullarda ürün ithal edebilirsiniz.",rule_based_source,2026-08-13T11:49:11+00:00
3867,649,usage_purpose,Kullanım Amacı,İthalat işlemlerinde kabul/aval güvencesi,"poliçeyi Albaraka Türk’ten alacağınız kabul kredisiyle güvence altına alabilir, uygun koşullarda ürün ithal edebilirsiniz. Özellikler Yeterli sermayeniz yoksa ithal etmek istediğiniz ürünleri Albaraka Türk güvencesiyle temin edebilirsiniz. Albaraka Türk’ün garantörlüğüyle ihracatçı firmaya teminat ve",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3868,649,application_channel,Başvuru / Kanal,Şube,"akreditifli, vesaik ya da mal mukabili olarak düzenlenmesini sağlayabilirsiniz. Kabul-aval finansmanları kullanmak için sizi en yakın Albaraka Türk Şubesi’ne bekliyoruz",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3869,650,transaction_structure,İşlem / Finansman Yapısı,Referans mektubu,"Özellikler Kredibilitenizi sorgulayabilir, TL ya da döviz cinsinden referans mektubu düzenlenmesini talep edebilirsiniz.",product_identity,2026-08-13T11:49:11+00:00
3870,650,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3871,650,currency,Para Birimi,TL / Yabancı Para,"Özellikler Kredibilitenizi sorgulayabilir, TL ya da döviz cinsinden referans mektubu düzenlenmesini talep edebilirsiniz.",rule_based_source,2026-08-13T11:49:11+00:00
3872,650,usage_purpose,Kullanım Amacı,Kredibilite / referans sunumu,"u Akreditifler Kabul-Aval Finansmanları Referans Mektupları Albaraka üzerindeki kredibilitenizin muhatap kurum tarafından değerlendirilmesini sağlayan Referans Mektuplarınızı talep edebilirsiniz. Özellikler Kredibilitenizi sorgulayabilir, TL ya da döviz cinsinden referans mektubu düzenlenmesini talep edebilirsiniz. NOT",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3873,650,application_channel,Başvuru / Kanal,Şube,ikle inşaat ve taahhüt işleriyle uğraşan kredili müşteriler için tanzim edilir. Referans mektubu talebiniz için sizi en yakın Albaraka Türk Şubesi’ne bekliyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3874,651,transaction_structure,İşlem / Finansman Yapısı,Teminat mektubu,"Özellikler Bir işin tamamlanması ya da bir malın teslimi gibi konularda, işbirliği yaptığınız kurumlara Albaraka Türk’ten edineceğiniz teminat mektubuyla güvence verebilirsiniz.",product_identity,2026-08-13T11:49:11+00:00
3875,651,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3876,651,currency,Para Birimi,TL / Yabancı Para,"Geçici, kesin, avans ve serbest; döviz, dövize endeksli ya da TL cinsinden; süreli veya süresiz teminat mektubu talebinde bulunabilirsiniz.",rule_based_source,2026-08-13T11:49:11+00:00
3877,651,usage_purpose,Kullanım Amacı,Ticari yükümlülüklerin güvence altına alınması,"siniz. Özellikler Bir işin tamamlanması ya da bir malın teslimi gibi konularda, işbirliği yaptığınız kurumlara Albaraka Türk’ten edineceğiniz teminat mektubuyla güvence verebilirsiniz. Geçici, kesin, avans ve serbest; döviz, dövize endeksli ya da TL cinsinden; süreli veya süresiz teminat mektubu talebinde bulunabilirsiniz. İşbirliklerinizin Albar",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3878,651,application_channel,Başvuru / Kanal,Şube,e kârlılığınızı artırabilirsiniz. Teminat Mektubu Talep Formu için tıklayınız . Teminat Mektubu talebiniz için sizi en yakın Albaraka Türk Şubesi’ne bekliyoruz,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3879,652,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3880,652,repayment_structure,Ödeme / Kullanım Yapısı,Esnek ödeme,"Uygun, avantajlı ve esnek ödeme planlarımızı inceleyin, hayalini kurduğunuz evin sahibi olun.",rule_based_source,2026-08-13T11:49:11+00:00
3881,652,usage_purpose,Kullanım Amacı,Konut ediniminin finansmanı,"tutarınızı anında öğrenebilirsiniz. Albaraka Türk Konut Finansmanı Özellikleri Dilediğiniz ev, katılım bankacılığı prensiplerine uygun olarak 120 aya kadar taksitlendirebilirsiniz. Geri ödemelerinizi aylık eşit taksitler hâlinde her ay farklı miktarda ödemeler halinde yapabilirsiniz. Konut kat mülkiyetini veya kat irtifakı tapu",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3882,652,application_channel,Başvuru / Kanal,Web Sitesi · Albaraka Mobil · SMS · Şube,"L 0,0 TL 0,0 TL Toplam 211.095,81 TL 150.000,00 TL 61.095,81 TL - 0,0 TL 0,0 TL Başvuru Kanalları Web Sitesi Albaraka Mobil SMS Şube Finansman talepleriniz için müşterimiz olmanız gerekmeden; web sitemiz üzerinden hemen başvurup jet hızında sonuç alabilirsiniz. Finansman talepleriniz için müşterimiz olmanız ger",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3883,652,cost_advantage,Maliyet / Avantaj,KKDF ve BSMV muafiyeti,"ut kredisi/ finansmanı kullanmanız durumunda, Kaynak Kullanımı Destekleme Fonu (KKDF), Banka ve Sigorta Muameleleri Vergisi (BSMV) ödemelerinden muaf olabilirsiniz. Ekspertiz işlemi Albaraka Türk'ün anlaşmalı olduğu SPK lisanslı kuruluşlar tarafından yapılmaktadır. Konut Alımlarında Ekspertiz Değerine Göre Finansman Oranları Ya",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3884,653,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3885,653,usage_purpose,Kullanım Amacı,"İş yatırımı, teknoloji ve ekipman finansmanı","lama Katılım Finans Kefalet (KFK) Bayide Finansman Hayal ettiğiniz işi kurmayı, işinizi geliştirmeyi veya kullandığınız teknolojiyi yenilemeyi planlıyorsanız Albaraka Leasing gibi bir finansal partneriniz var. Öz kaynaklarınıza ve nakit akışınıza uygun dengeli bir borçlanma modelini sizin için hazırladık! Albaraka Türk deneyimli ve uzman ekibi, uluslararası ilişkileri ve finansal gücü",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3886,653,application_channel,Başvuru / Kanal,Şube,erek vergi matrahından düşürebilirsiniz. Bu avantajlardan yararlanmak için sizi Albaraka Türk şubelerine bekliyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3887,653,cost_advantage,Maliyet / Avantaj,%1 KDV oranı (leasinge özgü),anı sunar. TL ve döviz (USD ve EUR) ile borçlanma imkânı sunar. Yatırımlarınızı leasinge özgü %1 KDV oranı ile yapma imkânı (Bkz. KDV Tebligatı) sağlar. Kira ödemeleriniz sözleşme boyunca değişmeden aynı kalır. Böylece ödemeleriniz ekonomik dalgalanmalardan etkilenmez. Yatırımınızın KD,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3888,654,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
